username,begin_time,course_id,over_time,title
10627103,2019/11/12 00:08,10108490,2019/11/12 00:08,第一章投影片
10627103,2019/11/12 00:08,10108490,2019/11/12 00:09,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627245,2019/11/12 00:09,10108491,2019/11/12 02:00,chap5-2 Grammar文法(31m43s)
10627136,2019/11/12 00:15,10108490,2019/11/12 00:15,chap5-2 Grammar文法(31m43s)
10627136,2019/11/12 00:15,10108490,2019/11/12 00:37,chap5-3 Lexical Analysis字彙分析(14m49s)
10627137,2019/11/12 00:42,10108490,2019/11/12 01:16,chap5-2 Grammar文法(31m43s)
10627238,2019/11/12 00:48,10108491,2019/11/12 02:08,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627101,2019/11/12 00:49,10108490,2019/11/12 00:49,第四章投影片
10627101,2019/11/12 00:53,10108490,2019/11/12 00:53,第四章投影片
10627101,2019/11/12 00:53,10108490,2019/11/12 01:38,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627140,2019/11/12 01:11,10108490,2019/11/12 01:11,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627140,2019/11/12 01:11,10108490,2019/11/12 01:42,chap5-2 Grammar文法(31m43s)
10627201,2019/11/12 01:13,10108491,2019/11/12 01:53,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627201,2019/11/12 01:53,10108491,2019/11/12 03:48,chap5-2 Grammar文法(31m43s)
10627131,2019/11/12 01:59,10108490,2019/11/12 02:18,106年
10627238,2019/11/12 02:13,10108491,2019/11/12 02:18,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627245,2019/11/12 02:35,10108491,2019/11/12 02:35,chap5-2 Grammar文法(31m43s)
10627245,2019/11/12 02:40,10108491,2019/11/12 03:14,chap5-2 Grammar文法(31m43s)
10627131,2019/11/12 03:05,10108490,2019/11/12 03:05,106年
10627245,2019/11/12 04:34,10108491,2019/11/12 05:04,chap5-2 Grammar文法(31m43s)
10627245,2019/11/12 05:35,10108491,2019/11/12 11:36,chap5-2 Grammar文法(31m43s)
10627238,2019/11/12 07:33,10108491,2019/11/12 08:16,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627238,2019/11/12 08:16,10108491,2019/11/12 08:52,chap5-2 Grammar文法(31m43s)
10620141,2019/11/12 08:44,10108491,2019/11/12 08:44,第四章習題解答
10620141,2019/11/12 08:44,10108491,2019/11/12 08:44,第四章習題解答
10620141,2019/11/12 08:44,10108491,2019/11/12 08:45,第五章投影片
10620141,2019/11/12 08:45,10108491,2019/11/12 08:45,聽說光compiler就可以開成一門課為什麼?
10620141,2019/11/12 08:45,10108491,2019/11/12 08:45,第五章測驗
10620141,2019/11/12 08:45,10108491,2019/11/12 08:45,補充教材
10620141,2019/11/12 08:45,10108491,2019/11/12 08:47,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10620141,2019/11/12 08:47,10108491,2019/11/12 08:47,"休息一下,提供冷笑話或猜謎"
10627212,2019/11/12 10:52,10108491,2019/11/12 10:52,107年
10627212,2019/11/12 10:52,10108491,2019/11/12 10:54,評分標準投影片
10627212,2019/11/12 10:55,10108491,2019/11/12 10:55,評分標準投影片
10627201,2019/11/12 11:29,10108491,2019/11/12 11:29,chap5-2 Grammar文法(31m43s)
10627245,2019/11/12 11:36,10108491,2019/11/12 17:37,chap5-2 Grammar文法(31m43s)
10627101,2019/11/12 12:02,10108490,2019/11/12 12:03,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627101,2019/11/12 12:03,10108490,2019/11/12 12:47,chap5-2 Grammar文法(31m43s)
10627211,2019/11/12 12:21,10108491,2019/11/12 12:21,如何撰寫組譯器
10627211,2019/11/12 12:21,10108491,2019/11/12 12:22,評分標準投影片
10627125,2019/11/12 12:27,10108490,2019/11/12 12:27,chap5-2 Grammar文法(31m43s)
10627125,2019/11/12 12:28,10108490,2019/11/12 12:32,chap5-2 Grammar文法(31m43s)
10612150,2019/11/12 12:31,10108490,2019/11/12 12:31,chap5-2 Grammar文法(31m43s)
10612150,2019/11/12 12:31,10108490,2019/11/12 12:47,chap5-3 Lexical Analysis字彙分析(14m49s)
10627121,2019/11/12 12:36,10108490,2019/11/12 12:37,第四章上課筆記
10627121,2019/11/12 12:37,10108490,2019/11/12 12:37,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627121,2019/11/12 12:37,10108490,2019/11/12 12:38,chap5-2 Grammar文法(31m43s)
10627122,2019/11/12 12:43,10108490,2019/11/12 12:43,chap5-4 Syntax Analysis語法分析(56m02s)
10612150,2019/11/12 12:47,10108490,2019/11/12 12:57,chap5-4 Syntax Analysis語法分析(56m02s)
10627135,2019/11/12 12:54,10108490,2019/11/12 13:35,chap5-2 Grammar文法(31m43s)
10627122,2019/11/12 12:57,10108490,2019/11/12 12:57,chap5-4 Syntax Analysis語法分析(56m02s)
10627125,2019/11/12 13:14,10108490,2019/11/12 13:25,chap5-2 Grammar文法(31m43s)
10627105,2019/11/12 13:22,10108490,2019/11/12 13:23,程式作業二:Cross Assembler實作
10627105,2019/11/12 13:23,10108490,2019/11/12 13:50,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627106,2019/11/12 13:41,10108490,2019/11/12 13:41,103年
10627106,2019/11/12 13:47,10108490,2019/11/12 14:00,103年
10627131,2019/11/12 13:50,10108490,2019/11/12 13:50,106年
10627131,2019/11/12 13:50,10108490,2019/11/12 13:50,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627105,2019/11/12 13:51,10108490,2019/11/12 13:51,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627105,2019/11/12 13:51,10108490,2019/11/12 14:20,chap5-2 Grammar文法(31m43s)
10627131,2019/11/12 13:51,10108490,2019/11/12 13:51,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627131,2019/11/12 13:52,10108490,2019/11/12 14:23,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627130,2019/11/12 14:12,10108490,2019/11/12 14:17,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627136,2019/11/12 14:13,10108490,2019/11/12 14:15,chap5-3 Lexical Analysis字彙分析(14m49s)
10627136,2019/11/12 14:15,10108490,2019/11/12 14:48,chap5-4 Syntax Analysis語法分析(56m02s)
10627214,2019/11/12 14:16,10108491,2019/11/12 14:21,chap2-8 Other Considerations其他要考慮的因素(48m16s)
10627130,2019/11/12 14:17,10108490,2019/11/12 14:59,課程重點整理(補救學習)
10627131,2019/11/12 14:23,10108490,2019/11/12 14:59,chap5-2 Grammar文法(31m43s)
10627115,2019/11/12 14:51,10108490,2019/11/12 14:57,105年
10627130,2019/11/12 15:35,10108490,2019/11/12 15:36,課程重點整理(補救學習)
10627123,2019/11/12 15:54,10108490,2019/11/12 15:54,chap5-2 Grammar文法(31m43s)
10627123,2019/11/12 15:54,10108490,2019/11/12 15:56,教學評量及評鑑
10627140,2019/11/12 16:01,10108490,2019/11/12 16:02,chap5-2 Grammar文法(31m43s)
10627123,2019/11/12 16:01,10108490,2019/11/12 16:05,教學評量及評鑑
10627245,2019/11/12 17:37,10108491,2019/11/12 23:16,chap5-2 Grammar文法(31m43s)
10627250,2019/11/12 18:02,10108491,2019/11/12 18:03,我使用的工具中哪些是屬於linkage editor?哪些是屬於linking loader
10627250,2019/11/12 18:03,10108491,2019/11/12 18:03,第四章 巨集處理器(第8週)
10627250,2019/11/12 18:03,10108491,2019/11/12 18:03,第四章投影片
10627250,2019/11/12 18:03,10108491,2019/11/12 18:03,第四章投影片
10627250,2019/11/12 18:04,10108491,2019/11/12 18:04,第四章投影片
10627233,2019/11/12 18:27,10108491,2019/11/12 18:27,chap3-5 The Other Loaders其他的載入器(1h07m27s)
10627233,2019/11/12 18:27,10108491,2019/11/12 18:32,Assembler實作-1(58m45s)
10627233,2019/11/12 18:32,10108491,2019/11/12 18:49,Assembler實作-2(1h33m42s)
10627140,2019/11/12 18:39,10108490,2019/11/12 18:51,chap5-2 Grammar文法(31m43s)
10627223,2019/11/12 18:39,10108491,2019/11/12 18:39,106年
10627223,2019/11/12 18:39,10108491,2019/11/12 19:23,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627233,2019/11/12 18:49,10108491,2019/11/12 18:53,x86翻machine code機器碼(29m42s)
10627140,2019/11/12 18:51,10108490,2019/11/12 19:53,chap1-6 SIC Machine Structure機器結構(1h38m49s)
10627233,2019/11/12 18:53,10108491,2019/11/12 18:53,指令與機器碼對照表怎麼做比較好?
10627233,2019/11/12 18:53,10108491,2019/11/12 18:54,補充教材
10627233,2019/11/12 18:54,10108491,2019/11/12 18:54,第二章實作測驗
10627233,2019/11/12 18:54,10108491,2019/11/12 18:54,第二章實作測驗
10627233,2019/11/12 18:55,10108491,2019/11/12 18:55,Microsoft obj com exe格式
10627233,2019/11/12 18:55,10108491,2019/11/12 18:56,107年
10627233,2019/11/12 18:56,10108491,2019/11/12 18:57,組譯器之實作Assembler上課筆記
10627233,2019/11/12 18:57,10108491,2019/11/12 18:57,分組討論紀錄表
10627233,2019/11/12 18:57,10108491,2019/11/12 18:57,分組討論紀錄表
10627233,2019/11/12 18:57,10108491,2019/11/12 18:58,z80參考資料
10627233,2019/11/12 18:58,10108491,2019/11/12 19:05,如何撰寫組譯器
10627233,2019/11/12 19:05,10108491,2019/11/13 00:40,sp書面資料2
10612150,2019/11/12 19:12,10108490,2019/11/12 19:12,chap5-4 Syntax Analysis語法分析(56m02s)
10627149,2019/11/12 19:18,10108490,2019/11/12 19:18,熱身區
10627149,2019/11/12 19:22,10108490,2019/11/12 19:22,熱身區
10627239,2019/11/12 19:55,10108491,2019/11/12 19:55,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627239,2019/11/12 19:55,10108491,2019/11/12 19:55,chap1-6 SIC Machine Structure機器結構(1h38m49s)
10627140,2019/11/12 19:56,10108490,2019/11/12 19:57,chap1-6 SIC Machine Structure機器結構(1h38m49s)
10527108,2019/11/12 20:00,10108491,2019/11/12 20:00,107年
10527108,2019/11/12 20:00,10108491,2019/11/12 20:07,第四章投影片
10627149,2019/11/12 20:23,10108490,2019/11/12 20:23,熱身區
10627149,2019/11/12 20:46,10108490,2019/11/12 21:05,熱身區
10627149,2019/11/12 21:05,10108490,2019/11/12 21:05,熱身區
10627149,2019/11/12 21:06,10108490,2019/11/12 22:24,熱身區
10627137,2019/11/12 21:35,10108490,2019/11/13 00:48,chap5-2 Grammar文法(31m43s)
10612150,2019/11/12 21:46,10108490,2019/11/12 21:46,chap5-4 Syntax Analysis語法分析(56m02s)
10612150,2019/11/12 21:46,10108490,2019/11/12 21:49,組譯器之實作Assembler上課筆記
10627225,2019/11/12 21:49,10108491,2019/11/12 21:49,chap5-1 Basic Compiler Concepts編譯器的基本概念(44m07s)
10627225,2019/11/12 21:49,10108491,2019/11/12 21:52,第四章投影片
10612150,2019/11/12 21:49,10108490,2019/11/12 21:49,SIC參考資料2
10612150,2019/11/12 21:49,10108490,2019/11/12 21:49,如何撰寫組譯器
10612150,2019/11/12 21:49,10108490,2019/11/12 21:50,如何撰寫組譯器
10612150,2019/11/12 21:50,10108490,2019/11/12 21:50,SIC參考資料2
10612150,2019/11/12 21:50,10108490,2019/11/12 21:57,x86參考資料
10627225,2019/11/12 21:52,10108491,2019/11/12 22:17,第四章投影片
10627221,2019/11/12 21:54,10108491,2019/11/12 21:55,105年
10627221,2019/11/12 21:55,10108491,2019/11/12 21:55,"第三章 載入器及連結器(第6,7週)"
10627221,2019/11/12 21:55,10108491,2019/11/12 21:55,第三章作業
10627221,2019/11/12 21:55,10108491,2019/11/12 21:55,第四章習題解答
10627221,2019/11/12 21:55,10108491,2019/11/12 22:12,第五章作業
10627136,2019/11/12 22:05,10108490,2019/11/12 23:48,chap5-4 Syntax Analysis語法分析(56m02s)
10627149,2019/11/12 22:24,10108490,2019/11/13 02:17,熱身區
10627201,2019/11/12 22:58,10108491,2019/11/13 00:54,chap5-2 Grammar文法(31m43s)
10627111,2019/11/12 23:03,10108490,2019/11/12 23:03,x86翻machine code機器碼(29m42s)
10627111,2019/11/12 23:03,10108490,2019/11/12 23:04,第四章投影片
10627111,2019/11/12 23:05,10108490,2019/11/12 23:26,第四章投影片
10627245,2019/11/12 23:18,10108491,2019/11/12 23:18,chap5-2 Grammar文法(31m43s)
10627111,2019/11/12 23:26,10108490,2019/11/12 23:28,chap4-4 Macro Call Within Macro巨集中呼叫巨集之處理方式(16m59s)
10527238,2019/11/12 23:28,10108491,2019/11/12 23:29,chap2-6 Machine Independent Assembler與機器無關的組譯器(37m43s)
10627111,2019/11/12 23:28,10108490,2019/11/12 23:29,chap4-3 Macro Instructions Defines Macro巨集中再定義巨集之處理方式(22m47s)
10527238,2019/11/12 23:29,10108491,2019/11/12 23:47,chap2-6 Machine Independent Assembler與機器無關的組譯器(37m43s)
10627111,2019/11/12 23:29,10108490,2019/11/12 23:35,chap4-5 Macro Processor Within Language Translator巨集與組譯器之整合(7m50s)
10627111,2019/11/12 23:36,10108490,2019/11/12 23:36,chap4-5 Macro Processor Within Language Translator巨集與組譯器之整合(7m50s)
10627111,2019/11/12 23:36,10108490,2019/11/12 23:36,chap4-4 Macro Call Within Macro巨集中呼叫巨集之處理方式(16m59s)
10627111,2019/11/12 23:36,10108490,2019/11/12 23:37,chap4-3 Macro Instructions Defines Macro巨集中再定義巨集之處理方式(22m47s)
10627111,2019/11/12 23:37,10108490,2019/11/12 23:37,第四章投影片
10627111,2019/11/12 23:37,10108490,2019/11/12 23:43,chap4-3 Macro Instructions Defines Macro巨集中再定義巨集之處理方式(22m47s)
10627111,2019/11/12 23:43,10108490,2019/11/12 23:52,chap4-4 Macro Call Within Macro巨集中呼叫巨集之處理方式(16m59s)
10527238,2019/11/12 23:47,10108491,2019/11/12 23:47,chap2-6 Machine Independent Assembler與機器無關的組譯器(37m43s)
10627111,2019/11/12 23:53,10108490,2019/11/12 23:54,chap4-4 Macro Call Within Macro巨集中呼叫巨集之處理方式(16m59s)
10627111,2019/11/12 23:54,10108490,2019/11/12 23:59,第四章投影片
10627111,2019/11/12 23:59,10108490,2019/11/13 00:05,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627136,2019/11/13 00:32,10108490,2019/11/13 00:32,chap5-4 Syntax Analysis語法分析(56m02s)
10627136,2019/11/13 00:32,10108490,2019/11/13 00:39,chap5-5 Code Generation產生機器碼(2m55s)
10627136,2019/11/13 00:39,10108490,2019/11/13 00:54,chap5-6 Intermediate Form中間碼產生(4m29s)
10627226,2019/11/13 00:46,10108491,2019/11/13 00:46,chap5-2 Grammar文法(31m43s)
10627226,2019/11/13 00:46,10108491,2019/11/13 01:19,第四章投影片
10627233,2019/11/13 00:48,10108491,2019/11/13 01:41,sp書面資料2
10627201,2019/11/13 00:56,10108491,2019/11/13 01:35,chap5-2 Grammar文法(31m43s)
10627201,2019/11/13 01:35,10108491,2019/11/13 01:58,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627101,2019/11/13 01:46,10108490,2019/11/13 01:46,chap5-2 Grammar文法(31m43s)
10627101,2019/11/13 01:46,10108490,2019/11/13 01:46,chap5-3 Lexical Analysis字彙分析(14m49s)
10627147,2019/11/13 01:50,10108490,2019/11/13 01:50,chap3-4 Design Linking Loader設計連結載入器(28m34s)
10627147,2019/11/13 01:50,10108490,2019/11/13 01:52,chap4-5 Macro Processor Within Language Translator巨集與組譯器之整合(7m50s)
10627147,2019/11/13 01:52,10108490,2019/11/13 01:52,第四章測驗
10627147,2019/11/13 01:52,10108490,2019/11/13 01:54,chap4-5 Macro Processor Within Language Translator巨集與組譯器之整合(7m50s)
10627246,2019/11/13 03:50,10108491,2019/11/13 03:50,指令翻譯上課筆記
10627246,2019/11/13 03:53,10108491,2019/11/13 03:53,指令翻譯上課筆記
10627246,2019/11/13 03:54,10108491,2019/11/13 03:54,指令翻譯上課筆記
10627246,2019/11/13 03:54,10108491,2019/11/13 03:55,教學評量及評鑑
10627246,2019/11/13 03:56,10108491,2019/11/13 03:56,教學評量及評鑑
10627246,2019/11/13 03:56,10108491,2019/11/13 04:04,評分標準投影片
10612150,2019/11/13 09:21,10108490,2019/11/13 09:21,x86參考資料
10612150,2019/11/13 09:21,10108490,2019/11/13 09:30,如何撰寫組譯器
10627153,2019/11/13 09:34,10108491,2019/11/13 09:34,評分標準錄影檔(53m37s)
10627153,2019/11/13 09:34,10108491,2019/11/13 09:53,第四章投影片
10627238,2019/11/13 10:51,10108491,2019/11/13 10:51,chap5-2 Grammar文法(31m43s)
10627201,2019/11/13 12:33,10108491,2019/11/13 12:44,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627248,2019/11/13 12:46,10108491,2019/11/13 12:46,學習回顧與整理-3(14m39s)
10627248,2019/11/13 12:46,10108491,2019/11/13 12:47,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627248,2019/11/13 12:47,10108491,2019/11/13 12:47,第四章投影片
10627248,2019/11/13 12:47,10108491,2019/11/13 12:47,第四章投影片
10627248,2019/11/13 12:47,10108491,2019/11/13 12:48,第四章上課筆記
10627248,2019/11/13 12:48,10108491,2019/11/13 12:49,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627248,2019/11/13 12:49,10108491,2019/11/13 12:57,chap4-2 Macro Processor Implementation巨集處理器之實作(28m34s)
10627238,2019/11/13 12:50,10108491,2019/11/13 12:50,chap5-2 Grammar文法(31m43s)
10627201,2019/11/13 12:50,10108491,2019/11/13 13:03,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627238,2019/11/13 12:50,10108491,2019/11/13 12:50,甚麼是literal?
10627238,2019/11/13 12:51,10108491,2019/11/13 12:51,甚麼是literal?
10627110,2019/11/13 13:04,10108490,2019/11/13 13:05,指令翻譯
10627110,2019/11/13 13:05,10108490,2019/11/13 17:36,第五章投影片
10627211,2019/11/13 13:09,10108491,2019/11/13 13:10,評分標準投影片
10627211,2019/11/13 13:10,10108491,2019/11/13 13:30,chap5-3 Lexical Analysis字彙分析(14m49s)
10627211,2019/11/13 13:30,10108491,2019/11/13 13:31,chap5-5 Code Generation產生機器碼(2m55s)
10627211,2019/11/13 13:31,10108491,2019/11/13 14:38,chap5-4 Syntax Analysis語法分析(56m02s)
10624370,2019/11/13 14:09,10108490,2019/11/13 14:10,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10624370,2019/11/13 14:10,10108490,2019/11/13 14:11,第四章上課筆記
10627141,2019/11/13 14:17,10108490,2019/11/13 14:21,chap5-2 Grammar文法(31m43s)
10627141,2019/11/13 14:21,10108490,2019/11/13 14:31,組譯器之實作Assembler
10627211,2019/11/13 14:39,10108491,2019/11/13 14:39,chap5-4 Syntax Analysis語法分析(56m02s)
10627211,2019/11/13 14:39,10108491,2019/11/13 14:53,chap5-5 Code Generation產生機器碼(2m55s)
10627234,2019/11/13 14:42,10108491,2019/11/13 14:43,101年
10627234,2019/11/13 14:43,10108491,2019/11/13 14:47,程式作業二:Cross Assembler實作
10627210,2019/11/13 14:53,10108491,2019/11/13 14:53,106年
10627210,2019/11/13 14:53,10108491,2019/11/13 14:53,第二章習題解答
10624370,2019/11/13 14:53,10108490,2019/11/13 14:55,第四章上課筆記
10627210,2019/11/13 14:53,10108491,2019/11/13 14:59,甚麼是literal?
10627210,2019/11/13 14:59,10108491,2019/11/13 14:59,甚麼是literal?
10627210,2019/11/13 14:59,10108491,2019/11/13 14:59,第二章實作測驗
10627210,2019/11/13 14:59,10108491,2019/11/13 15:00,第二章測驗
10627210,2019/11/13 15:00,10108491,2019/11/13 15:07,assembler可以在pass 1就翻機器碼嗎?
10627149,2019/11/13 15:05,10108490,2019/11/13 15:07,熱身區
10627210,2019/11/13 15:07,10108491,2019/11/13 15:09,指令與機器碼對照表怎麼做比較好?
10627149,2019/11/13 15:08,10108490,2019/11/13 15:09,熱身區
10627149,2019/11/13 15:09,10108490,2019/11/13 15:11,程式作業二:Cross Assembler實作
10627210,2019/11/13 15:09,10108491,2019/11/13 15:09,第三章投影片
10627210,2019/11/13 15:09,10108491,2019/11/13 15:09,"第三章 載入器及連結器(第6,7週)"
10627210,2019/11/13 15:09,10108491,2019/11/13 15:10,第三章錄影檔
10627210,2019/11/13 15:10,10108491,2019/11/13 15:10,chap3-1 Introduction載入器及連結器的簡介(18m59s)
10627210,2019/11/13 15:10,10108491,2019/11/13 15:10,第三章習題解答
10627210,2019/11/13 15:10,10108491,2019/11/13 15:10,課程重點整理(補救學習)(1h18m16s)
10627210,2019/11/13 15:10,10108491,2019/11/13 15:10,補充教材
10627210,2019/11/13 15:10,10108491,2019/11/13 15:10,第四章投影片
10627210,2019/11/13 15:10,10108491,2019/11/13 15:10,第四章 巨集處理器(第8週)
10627210,2019/11/13 15:10,10108491,2019/11/13 15:10,第四章錄影檔
10627210,2019/11/13 15:10,10108491,2019/11/13 15:10,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627210,2019/11/13 15:10,10108491,2019/11/13 15:10,第四章作業
10627210,2019/11/13 15:10,10108491,2019/11/13 15:11,第四章習題解答
10627149,2019/11/13 15:10,10108490,2019/11/13 15:11,作業系統第一章~第二章PDF檔
10627210,2019/11/13 15:11,10108491,2019/11/13 15:11,x86有哪些比較特殊的macro?
10627210,2019/11/13 15:11,10108491,2019/11/13 15:11,課程重點整理(補救學習)(23m58s)
10627210,2019/11/13 15:11,10108491,2019/11/13 15:11,"休息一下,提供冷笑話或猜謎"
10627149,2019/11/13 15:11,10108490,2019/11/13 15:11,組譯器之實作Assembler投影片
10627210,2019/11/13 15:11,10108491,2019/11/13 15:11,期中考前-回顧與整理影片(1h15m08s)
10627210,2019/11/13 15:11,10108491,2019/11/13 15:11,小考
10627210,2019/11/13 15:11,10108491,2019/11/13 15:11,第五章投影片
10627210,2019/11/13 15:11,10108491,2019/11/13 21:12,第五章錄影檔
10627140,2019/11/13 15:31,10108490,2019/11/13 15:31,chap1-6 SIC Machine Structure機器結構(1h38m49s)
10627140,2019/11/13 15:31,10108490,2019/11/13 15:32,chap5-3 Lexical Analysis字彙分析(14m49s)
10627140,2019/11/13 15:32,10108490,2019/11/13 15:35,chap5-2 Grammar文法(31m43s)
10624370,2019/11/13 15:53,10108490,2019/11/13 15:57,第四章上課筆記
10627149,2019/11/13 16:03,10108490,2019/11/13 16:23,組譯器之實作Assembler投影片
10627140,2019/11/13 16:22,10108490,2019/11/13 16:55,chap5-2 Grammar文法(31m43s)
10627149,2019/11/13 16:25,10108490,2019/11/13 16:26,組譯器之實作Assembler投影片
10627149,2019/11/13 16:26,10108490,2019/11/13 16:27,程式作業二:Cross Assembler實作
10627149,2019/11/13 16:27,10108490,2019/11/13 16:27,作業系統第一章~第二章PDF檔
10627149,2019/11/13 16:27,10108490,2019/11/13 16:27,組譯器之實作Assembler上課筆記
10627211,2019/11/13 16:43,10108491,2019/11/13 16:51,chap5-5 Code Generation產生機器碼(2m55s)
10612150,2019/11/13 16:47,10108490,2019/11/13 17:12,chap5-4 Syntax Analysis語法分析(56m02s)
10627211,2019/11/13 16:51,10108491,2019/11/13 17:01,chap5-6 Intermediate Form中間碼產生(4m29s)
10627140,2019/11/13 16:55,10108490,2019/11/13 17:11,chap5-3 Lexical Analysis字彙分析(14m49s)
10627201,2019/11/13 17:21,10108491,2019/11/13 19:51,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627250,2019/11/13 17:47,10108491,2019/11/13 18:16,第四章投影片
10427125,2019/11/13 17:53,10108490,2019/11/13 17:53,chap1-4 Operating System作業系統(5m22s)
10427125,2019/11/13 17:53,10108490,2019/11/13 17:53,第四章 巨集處理器(第8週)
10427125,2019/11/13 17:53,10108490,2019/11/13 17:54,第四章投影片
10427125,2019/11/13 17:54,10108490,2019/11/13 17:54,第四章錄影檔
10427125,2019/11/13 17:54,10108490,2019/11/13 21:58,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627225,2019/11/13 17:56,10108491,2019/11/13 20:38,第四章投影片
10627214,2019/11/13 19:05,10108491,2019/11/13 19:06,chap2-8 Other Considerations其他要考慮的因素(48m16s)
10627214,2019/11/13 19:06,10108491,2019/11/13 19:24,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627241,2019/11/13 19:22,10108491,2019/11/13 19:22,第三章投影片
10627241,2019/11/13 19:22,10108491,2019/11/13 19:22,第四章投影片
10627214,2019/11/13 19:24,10108491,2019/11/13 19:29,chap4-2 Macro Processor Implementation巨集處理器之實作(28m34s)
10627135,2019/11/13 19:27,10108490,2019/11/13 19:27,chap5-2 Grammar文法(31m43s)
10627135,2019/11/13 19:27,10108490,2019/11/13 20:07,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627214,2019/11/13 19:29,10108491,2019/11/13 19:37,chap4-3 Macro Instructions Defines Macro巨集中再定義巨集之處理方式(22m47s)
10627250,2019/11/13 19:41,10108491,2019/11/13 19:55,第四章投影片
10627201,2019/11/13 19:51,10108491,2019/11/13 19:54,chap4-2 Macro Processor Implementation巨集處理器之實作(28m34s)
10627207,2019/11/13 19:57,10108491,2019/11/13 19:59,第四章投影片
10627135,2019/11/13 20:07,10108490,2019/11/13 20:08,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
10627135,2019/11/13 20:08,10108490,2019/11/13 20:08,第四章作業
10627135,2019/11/13 20:08,10108490,2019/11/13 20:08,第四章作業
10627135,2019/11/13 20:08,10108490,2019/11/13 20:08,chap4-4 Macro Call Within Macro巨集中呼叫巨集之處理方式(16m59s)
10627135,2019/11/13 20:08,10108490,2019/11/13 20:08,chap4-5 Macro Processor Within Language Translator巨集與組譯器之整合(7m50s)
10627135,2019/11/13 20:08,10108490,2019/11/13 20:09,chap4-4 Macro Call Within Macro巨集中呼叫巨集之處理方式(16m59s)
10627135,2019/11/13 20:09,10108490,2019/11/13 20:35,chap4-3 Macro Instructions Defines Macro巨集中再定義巨集之處理方式(22m47s)
10627250,2019/11/13 20:24,10108491,2019/11/13 20:24,第四章投影片
10627250,2019/11/13 20:25,10108491,2019/11/13 20:34,第四章投影片
10627135,2019/11/13 20:35,10108490,2019/11/13 20:38,chap4-4 Macro Call Within Macro巨集中呼叫巨集之處理方式(16m59s)
10627135,2019/11/13 20:38,10108490,2019/11/13 20:41,第四章作業
10627229,2019/11/13 20:59,10108491,2019/11/13 20:59,chap3-5 The Other Loaders其他的載入器(1h07m27s)
10627229,2019/11/13 20:59,10108491,2019/11/13 21:00,第四章 巨集處理器(第8週)
10627229,2019/11/13 21:00,10108491,2019/11/13 21:22,第四章投影片
10627135,2019/11/13 21:04,10108490,2019/11/13 21:29,第四章作業
10620141,2019/11/13 21:12,10108491,2019/11/13 21:12,"休息一下,提供冷笑話或猜謎"
10627210,2019/11/13 21:12,10108491,2019/11/13 23:47,第五章錄影檔
10620141,2019/11/13 21:12,10108491,2019/11/13 21:13,第四章習題解答
10620141,2019/11/13 21:13,10108491,2019/11/13 21:13,第四章作業
10620141,2019/11/13 21:13,10108491,2019/11/13 21:13,補充教材
10620141,2019/11/13 21:13,10108491,2019/11/13 21:35,第四章投影片
10627207,2019/11/13 21:17,10108491,2019/11/13 21:17,第四章投影片
10627207,2019/11/13 21:17,10108491,2019/11/13 21:39,chap4-1 Basic Macro Processor Functions巨集及巨集處理器之基本功能(31m45s)
